path,change_type,added_lines,deleted_lines,fork_blob_sha,upstream_blob_sha,classification,likely_core_modification,owner_if_detectable,upstream_pr_if_detectable,reason_if_detectable,risk_on_upgrade,manual_review_required
interface/therapy_groups/therapy_groups_models/therapy_groups_participants_model.php,M,4,4,77012715fed3cbfa57e75afff7fcc9788a9e97cf,cd04e62da7135c9e982aa0dee7553b95adc09cec,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
interface/usergroup/addrbook_edit.php,M,12,12,d01dba392945470b28898ffa3d41281377d980c0,efeda2f503576096b9c0b8b3a1d19da207f12197,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
interface/usergroup/addrbook_list.php,M,1,1,9a84a104c6242902f727f42b077f7e1da2e686fe,f88318d4c755f7531717641852ffb3e8ebff3305,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
interface/usergroup/facilities_add.php,M,2,2,5e86a3c77c66d6c33e57692801acbfde4e548a18,cd21a9cd22083af4722073535f95b4da3034a671,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
interface/usergroup/facility_admin.php,M,2,2,583066acee74cfad61cbdb7b0738112bff07fcb4,00b87539d2845506648328d38dbe9e6d523a767d,upstream_unmodified,FALSE,upstream,#13012,chore: apply UnnecessaryTernaryExpressionRector (#13012),LOW,FALSE
interface/usergroup/usergroup_admin_add.php,M,1,1,e3243c36b5dfd8ca7911fc342f7b50553015313b,61d349eb07b554bd4b0f64ff34caa8f5b5957308,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
ippf_upgrade.php,M,4,3,6688993fd92e52b32228ce826168498b87cd8010,b09b2fbe249a0ace2b384ec0bcb2c56239d5ad29,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/ESign/Encounter/Controller.php,M,2,2,f6f301b720f61dc5f97c9c7f3e86a24eaf7f837e,83f6bb29476f0c35aad147af8bc18edde5e5aae7,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/ESign/Form/Controller.php,M,2,2,a47163d226fc3bf1b5a96eb48f1a98868083ab83,ab56c602de5e960b07919e22eddafd35a341627c,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/ajax/adminacl_ajax.php,M,2,2,54da2a1a6df9c1153ebf8adbaaee1475973ff047,d0ed68e229bbb39e43d5ab5e3c85a092c517cd1d,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/ajax/sql_server_status.php,M,7,0,3c84a75cc8e9e64defc995f1a03814e9dc8d5c3e,363e7ffcee28145446357c93960616368ae3c60e,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/ajax/sql_upgrade_version_check.php,A,73,0,,f1d6b62852d6ea593b41fb5f36e25a589d9b50e2,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/appointments.inc.php,M,1,1,69401ca4802990371bd505ed8c9d854e9c77f451,aa7bcb2fde266879d4ff4fbb31b71d1372765f5a,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/classes/Controller.class.php,M,3,3,aa4b48a1372519b5cbd6e4ac927774f67306d15d,a07acf49b6a91fe7a5ae1b37180c8634775984be,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/classes/Tree.class.php,M,17,16,3a4d2207d368cc3dfacf6398cf2f0c37eb244aca,ab5e76817781ca9331723062c20a77666db24f46,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/classes/TreeMenu.php,M,1,1,ec4c174892d6c671841bd51907126d93beed66b1,ea761529eb6526794928b9a7493803ff70702a00,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/edihistory/edih_csv_data.php,M,1,1,fa9b82f6460e27e72ffd6ca4cfaad1bd977a012d,3cfc849e3d3b34d131d144c1e15d4c60b397d505,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/edihistory/edih_csv_parse.php,M,2,2,4b25a3e0ee9db936d81136396f0e055e5e4781fa,9459c8876231426a8f7c50cb7886be50fe04837a,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/edihistory/edih_io.php,M,4,4,4103b2739042f896c38734a4027635b9e45da628,84c927878b199893ab7f5c8acf7b7095f2fbe119,upstream_unmodified,FALSE,upstream,#13012,chore: apply UnnecessaryTernaryExpressionRector (#13012),LOW,FALSE
library/globals.inc.php,M,7,0,f136c090105959452c84b730d0a6c38b2da0276c,cc65b98a066a1c585e9418578ee86543fac1a8e0,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/htmlspecialchars.inc.php,M,20,12,4440a5776e914b179f2b91ff2f9703e30753d31b,72d0f40ef650a039d471cce52bb2e8baf0303f8f,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/options.inc.php,M,3,3,24c4e7db16e7268d2a6cfb0d0a6d1ba586b727b6,94000cadbfb9ffbf7d6f755f264c5a3a85c073ff,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/smarty/plugins/function.assetsTemplate.php,M,1,1,28707412a8a29750b594c3f4c2c66532bab5c556,83d033fce82a9b047e9753808fcf00dfb011cc70,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/smarty/plugins/function.datetimepickerSupport.php,M,2,2,adf7ee9c4eca8bf7fa177a98cd2b472e23e17b4e,71df7a2f9fb964cce818d7c0edb2a25fb64c928b,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/smarty/plugins/function.headerTemplate.php,M,7,1,524120a456e94116fd830dd06466cae46e721aa1,f0b6ff455255160afbc9c3288ed317f7e21a2616,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
library/translation.inc.php,M,20,5,d1255e5f6ad5f6012f299e7c0cb6ba5af3ecc669,2979273d38740eab37d6b7133e48a48f40003383,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
package-lock.json,M,73,63,7f03a2ea3104fa0bb2f7fea4c54c4913ed9e473c,223167428da408376aed80d9c58941e01c0f5a33,dependency_lock_change,FALSE,upstream,,,MEDIUM,FALSE
package.json,M,5,5,06d5357db67129be4b1eac7329ebdccf247e8fc8,1e64514c8cd07eacd2543dda5a6f7ef648866305,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
phpstan.neon.dist,M,17,8,0305b176617a60bf5b27a52730e6c172ac6257aa,fe88e36d7613f4cedb9ac6f3154abd4dd7897103,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
portal/home.php,M,1,0,91298470e92666b126def8e125357b7643b08b2c,85c4669db328bd031370986a9b2f7d9721e3c595,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
portal/patient/fwk/libs/util/parsecsv.lib.php,M,2,2,01fdb419c039ec5541a7696bb497dda3625a12bb,dbb969f36c33469b3fff0939d2da76dc67c7f584,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
portal/patient/fwk/libs/util/zip.lib.php,M,2,3,ad4c6bca62db2554ca8fc92d8499fa531a9daf04,625d4df639f4c7598cbe6f20813c58f3626d7b41,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
portal/patient/scripts/app.js,M,9,9,fdf10a353830e9698e3dbfaa12d515215c41ab9f,e8dc1fb1e22d8764248efd61922633a5b1b77745,upstream_unmodified,FALSE,upstream,#12820,feat(portal): Add view only mode to portal appointments (#12820),LOW,FALSE
portal/report/portal_custom_report.php,M,1,1,5ebce196684b5eeb6c4c55949f7983da337dbbcb,e7b7b8c46e833c75a82b09b70b28338f5c20b72d,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
rector.php,M,32,0,09070e7874ac871be92247c6d768ba7009c67a77,5aa6a985e579ac714e7fcd6afdc0f0737062243b,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
sql_upgrade.php,M,115,8,0cd3d8a01b180287a45b6eb7f89a361ec2c81bf2,e0afab951fbae975fb47219b3d5613cdd95f1d70,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/BC/ServiceContainer.php,M,57,0,5c76e5096be7242e909f79b6f5fa8088012b2bbe,41a17da5653bf2d30447ccfabf998d23a757f601,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Billing/EdiHistory/X12File.php,M,68,52,ae02580bc08ad69f6a66ebc9c4b08dbeb6a5da1d,019adf5cc9fbeb2f7ffb6f3cc98a236bd7a29b3e,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Billing/MiscBillingOptions.php,M,1,1,71fda5df16a71c522ace0596d581c982349cdc62,d8442bd0f74d806ac1a99063cc6dd4128d877f18,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/ClinicalDecisionRules/Interface/Common.php,M,1,1,d1eb6b1adab6326a3f35510b8dc4a299ba77bea0,7394a73fa76ec243df87f95c33b87687d533742e,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Acl/AclExtended.php,M,2,2,dd98ffc6d5037280ddca6992f1a4135036a623e8,5f349781ab747857280afe9b65f251b486d65485,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Auth/AuthUtils.php,M,2,2,ebb9722016e0fbb7afa519114fb283b1cd9a6e12,c5706268ccdf366399202e36b038b82c3f96bef5,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Auth/MfaUtils.php,M,2,2,272b33c09854179cd22733cae7fe52f99616fac0,dff42db4377fa0ad3e9215c7f8394b17cc876c47,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Command/CreateReleaseChangelogCommand.php,D,0,374,7efe82706c5611217ad7e5c45e4911f010b5f7f1,,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Command/ReleasePrepCommand.php,M,48,2,4565168f8bff2aea11e995ac75a33f7f711aab81,b33b7e5d44a13d0e32457b2b61ab46c7a4e4de0d,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Command/ZfcModule.php,M,165,9,3c9736ba8d34275e4e51f91530005f0a3b4746db,3424a9fecde723b27a73f0fcb1a547a00ba48499,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Database/Middleware/QueryAuditor.php,A,78,0,,c8b7e047e9b737da22caba4d94ced2b0fece13a7,upstream_unmodified,FALSE,upstream,#12810,feat(database): add DBAL query-audit middleware (#12810),LOW,FALSE
src/Common/Http/ErrorResponseException.php,A,45,0,,544e0f0e6e1b749b566c0fbbb3f3569ac2486cde,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Http/RequestTerminator.php,A,79,0,,b2459464f5ce03e17014d4210887bba3c9109075,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Http/oeHttp.php,M,5,8,404b653a7721ac6c4849664b7b5199eac23da34a,9561808a07e2bb67947b9a1c7884aa85526cf5a6,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Http/oeHttpRequest.php,M,23,25,82a64a6227025d0b8ae1c0466e8049d1f8a37038,dc5420cb736d9c77575ee96e112110c8e042e273,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Http/oeOAuth.php,M,4,2,072cfd0d5d3a9023d89ba338fd9f0e3655676334,881ffe07da8ee37fd2ed62687d4baaa05f4e2a10,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Logging/AuditConfig.php,M,4,4,d0f21902fb44ec6259ddfd11ea45a5d0f77e5fcd,e3638d522518444343c7a785d79f1ba4960509b0,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Logging/AuditLoggerInterface.php,A,21,0,,abaad62311d8cd9405597bfc5b063655c1bb12aa,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Logging/EventAuditLogger.php,M,91,92,b1a1405c219db280ac97a0cc905f62f93c63db16,d2fd60e7470800d8bb68b560563b8fcd33515c15,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Logging/EventCategory.php,A,24,0,,291ae9c0e111e97a2d974fc69a31033a46c2adc9,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Session/SessionWrapperFactory.php,M,16,4,8e1ef7e7b991262e2bb495e1df339cd23489f678,348aef6506774ec6c3494efe0262f7cdb4e1af2b,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Common/Uuid/UniqueInstallationUuid.php,M,2,3,159b3ce60e364b52610025f8f20264e8b912a49e,05e20f0e0eab81c7d8cf4b78bcda14dcad449a33,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Core/Header.php,M,16,30,12396e07d463415957a4cb19a2504dc8de20ed3b,a353cebb148fd5fc4c85edf7068e5e12a2e99051,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Core/Kernel.php,M,1,1,bedbc5dd6a6d7806a35827813ae9332e6f9f213d,2c2240d3647fd8834ca1d6a50864b65ba6efad6e,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/FHIR/SMART/SmartLaunchController.php,M,1,1,01c67a341d26bc55acbc65ed5c4abf38ed11da37,a0abbf3daecd28ec9b5d494b2a07bf128bece043,upstream_unmodified,FALSE,upstream,#13012,chore: apply UnnecessaryTernaryExpressionRector (#13012),LOW,FALSE
src/Forms/PhysicalExam/DiagnosisHelper.php,A,78,0,,037d9070885e4d8aa95ad77c8a25f74679b833d9,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Gacl/Gacl.php,M,0,2,d67ab84e01cca10704fd6873f8188046bc0e0c07,86b271784e2b79aa86eddbd159f73d2a10ab4563,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/MedicalDevice/MedicalDevice.php,M,17,17,448eb7cd6eb40052ab5dd291542114071d26017b,3e292893bfb1035d81bb94c13e555d4fa5bda06d,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Patient/Cards/BillingViewCard.php,M,2,2,d23dd897dffaffa99f9047c80aad96d1878c32a9,603588493e8532c4afd724787c48ebf54519d410,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Patient/Cards/CareExperiencePreferenceViewCard.php,M,1,1,f85d33a1fa60bbdc7a9227bc4debc147052de043,2e4897fdcc89e640be075d7152ce0fab7fe023bb,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Patient/Cards/CareTeamViewCard.php,M,1,1,1457f2f1a4e98b50b3c4e13f43598242627bcfe7,9282d27e74629c279682a97c50a63c4bf74cf893,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Patient/Cards/InsuranceViewCard.php,M,3,3,edc83caa0c0face40c32e9a19bd1047f24016163,8e673039a57e9b326e75ad7bb5a2d550bb27f24c,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Patient/Cards/TreatmentPreferenceViewCard.php,M,1,1,ab013b004d950f562d3497dd0a00ac9249f1242f,145d5a4fc1064ec0e08a75fbace8734975d83ee8,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/PostCalendar/ViewModel/CalendarViewModel.php,M,1,1,10d4607b4f7fb475323ad2cc0fe40975b3f59e19,8a08c197dc4dd18de0ff3f6077de1d90cfc42383,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/FHIR/FhirPersonService.php,M,1,1,f83c4ef382aca491ebadcc24e8d7e3b72285586d,bc31647a414203b8fd3aa9c332ca11181357d88a,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/FHIR/FhirPractitionerService.php,M,1,1,77eb6234726b45d63120ef3f4993cede569a712b,07d977db7bba90f6d450a99f183699508ec21de8,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Qdm/Services/AbstractMedicationService.php,M,2,2,7f4da3014e8386d401f1042223efc24bc89d4f79,7dcd9797706c2732969885b649c6f9a377cd17cd,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Qdm/Services/AbstractObservationService.php,M,2,2,251cf459a7fba0e9b5d0ea9a611e7b36fbcf60b8,e70becc0610449d51b85c399a6bc8993f07b982d,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Qdm/Services/AllergyIntoleranceService.php,M,2,2,c89d50a7cb93f0a389a71aa689cd04bf1f10e537,3e8e6fba254e58b074c76789c2a3525c22fe0a0a,upstream_unmodified,FALSE,upstream,#13012,chore: apply UnnecessaryTernaryExpressionRector (#13012),LOW,FALSE
src/Services/Qdm/Services/DiagnosisService.php,M,2,2,ae3bed95a0c4f0d4db3f50c8d867b13c39aeb9bc,e864744c63530154b0804b266d427439185b2ab4,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Qdm/Services/EncounterService.php,M,2,2,1e9e0972df30d1daeb18d23cc5ce4969769938ab,29089a644dd1aff08355d49e4e82235962733351,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Qdm/Services/LaboratoryTestService.php,M,2,2,5035a5dd99e0660f97eeca631df13324645dda32,67604ddec80b8394550affc28966ecc560aaadba,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Qdm/Services/PatientService.php,M,1,1,084dca83dfca91620689e4868e85411ebfb5af5b,5c8058ed126d5ccf58e79b380258e9489a600bf8,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Qdm/Services/SubstanceOrderService.php,M,2,2,8f0944dbb10554873f711a451c93592b5750f1dc,86db3e44c4a7c1e873a1423e3854b9fe4d898026,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Qdm/Services/SymptomService.php,M,2,2,623ea4ed4440e2719797b11c407921290fbba0f3,21e478b2bedaad493091c669818bec8dabbb7497,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Search/BasicSearchField.php,M,1,1,645cca27c1d9faa3fcbbb940aa407fb198e18fe9,c9415a201a6d62dda2b63b419e586d46c1e069d8,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Search/FHIRSearchFieldFactory.php,M,1,1,991a3594bed5825e2aec8bed6df69000c60a3fe7,ac27a8ae26ebc5ef85bb549b9bab99206109c540,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Services/Utils/SQLUpgradeService.php,M,8,8,0dcdb21d9d8d780e015ee1ba443edcf9474f9a6f,7840524ed1dfb04bbcb80b95f1ace833a23bddf6,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
src/Validators/BaseValidator.php,M,1,1,4852f7421b41e070438529debf814a46c81611f0,e140898058b1ab4a300f74526acc4df361aad48b,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/portal/appointment-item.html.twig,M,4,4,be671ba73043cf5424995e7d909318cc98c81ac9,b298441356b0240365cff3c16b1593bdef386db9,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/portal/home.html.twig,M,0,1,3bb0349585f2a0e5c0461cfe702cdf9fd3216e38,6025ca01a20f0e0138fe44c91efcaf3a703baad5,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/portal/partial/cards/_appointment_card.html.twig,M,6,6,43028e7cd39ab1d67494e628416f3f62d16274aa,158bc8f443dbde2d062c750be76f1868454d1d4e,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/prescription/general_list.html.twig,M,1,1,d6fef593682fb8d6b2783053f3c1fbb651d2bdf6,eafdc72d2908a6f8e662610364886c26edd3449e,upstream_unmodified,FALSE,upstream,#12972,fix(rx): general list template typo (#12972),LOW,FALSE
templates/super/rules/controllers/detail/view.php,M,1,1,c00d0cb08b08a66eb0196dcd37acc3c1a35204e2,079770faef3299528defaa86a256423505e83f2e,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/super/rules/controllers/edit/action.php,M,8,8,72185dcf6f14abcc11c8e13e54ea08a40b763e57,6a2bb8ef8220b4b6a4fdf9a8820b06ab1bbff24f,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/super/rules/controllers/edit/age.php,M,2,2,9776561ac3f9126cb6406b428fd57ebca862bb7b,bae92f81c293fdc80ac01d77d7108fe615f8c0e4,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/super/rules/controllers/edit/bucket.php,M,5,5,44577c2b3b43d86a370507ac9a0cb03ff3a81525,b85bbb9bc816f79bd7cb325b38b4425c2b621adb,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/super/rules/controllers/edit/custom.php,M,6,6,ca5381ae01ad2cd64ddafe3c7ae4245d07f3614d,f1b560f6594380124ba4d9777a6d2302c92697cb,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/super/rules/controllers/edit/intervals.php,M,1,1,2b8a5f6fe91411ef1ec793313ae174d698a5de61,bdaed7152753da19fd337e48ccd2a9779b5a55f9,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/super/rules/controllers/edit/lifestyle.php,M,3,3,a81b0ec8bdbf1872b931f173a4de36060fe7dc77,a49a390fced31b62cfdac66dd4b4b02a677f9183,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/super/rules/controllers/edit/sex.php,M,3,3,1612ca040849c84682f52cbb587ff9a6f48a9841,4dbd642cca3e4c65e1067caa8c379756ef052128,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/super/rules/controllers/edit/simple_text_criteria.php,M,1,1,89327018b402e7822e608aa4ebf192440a341856,c148259cd5bf8010fb7697e419e02a3010ae7421,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
templates/super/rules/controllers/review/view.php,M,1,1,424470ed440d1276575b4b220ff57e6a94c84a51,3fcc3167ab2e68df167b1596f038ae370ce22147,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Api/AppointmentApiTest.php,A,117,0,,0133b9bcbc3017b252fc2e928f6bfd48eb2bbc3a,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Api/ConditionFhirApiTest.php,A,304,0,,3f4ee09f6840c68bc62c648de6b2b462a62f3d16,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Api/ListApiTest.php,A,60,0,,daf9026f211e1c70732debfa624da429a71e4760,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Api/ProductApiTest.php,A,50,0,,4533fd87c052a80309a6bd12ad62145aec4b48da,upstream_unmodified,FALSE,upstream,#12914,"test(api): add coverage for version, product, and list endpoints (#12914)",LOW,FALSE
tests/Tests/Api/VersionApiTest.php,A,54,0,,2031e937e989071dc8be529b918c700be954c76c,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Fixtures/FixtureManager.php,M,33,0,7c143345431957317545a9390df8e8ec27e0998e,b1c7a2e7fecd2d1cc338b200cb9734174fecacba,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/BC/ServiceContainerTest.php,M,76,0,2b42f814b2de095c738b54b8edf559ac8d4ff49f,a4f516e411deb5c8df98733c542c49a373c42ff0,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Billing/EdiHistory/X12FileIsolatedTest.php,M,84,0,0d4e411d61bace4ff663813c4c8f9b3de0731f6d,f28e3f53d36d31f3e332203ccb1616093c734bcd,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Common/Database/Middleware/QueryAuditorTest.php,A,107,0,,1c7392030e980004719e59acf7839854ac40e392,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Common/Http/ErrorResponseExceptionTest.php,A,116,0,,c93ef1d4c30113f30306213324c5df05bd87698d,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Common/Http/RequestTerminatorIsolatedTest.php,A,92,0,,fa564c4b75bc394dfc8256160087ae2c5811181b,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Common/Logging/EventAuditLoggerAuthFailureTest.php,M,1,1,1056cf1a87e4f1e01a5331ab4fbea36432f99635,a60f9109613162158ccf62ed38f0dcf773497e06,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Common/Logging/EventAuditLoggerTest.php,M,3,2,cab631408e7bef7c2da442add01ca72717ef9476,c9c3dcf46b4c26037ff365fa9de67cf81c83a841,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/BranchVersionResolverTest.php,M,116,0,1e877954daf11c31d2e565b764c00250d0966d87,a767fe34762839a1b8eec4be18641b06ec94792b,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/ChangelogGeneratorFixtureTest.php,A,137,0,,c5f18b2911825c7857cabfb941c05256fa4c3e4a,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/ChangelogGeneratorTest.php,A,466,0,,85ee42f802a71e389646f4565f1bd7e4ee736205,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/ChangelogMutatorTest.php,A,476,0,,99bcb9d40f66c90bffe8cea19653cb0381b1b630,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/CompatibilityMutatorTest.php,A,378,0,,2b90e13e7c484c8d04c03083093de728edbf52ca,upstream_unmodified,FALSE,upstream,#13053,test(release): isolate ChangelogMutatorTest + CompatibilityMutatorTest from developer git config (#13053),LOW,FALSE
tests/Tests/Isolated/Release/CompatibilityNotesRendererTest.php,A,201,0,,69e5774db750508bd7041c70aed2ecad979376cd,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/Contracts/DispatchRequestGoldenTest.php,M,17,7,4c6ae53fd73cd05b55295e46d5a586cb62aafa2d,bd74035e130c83ccd36bed43df9be6077ce95489,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/DeriveBuildInputsCliTest.php,A,121,0,,b8c6312180770a6f353a6953b3cb12c98d98deae,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/DispatchDataBuilderTest.php,M,14,8,3a490e8466e0d16041da9f0c134c991d95c8cd78,711eacd753ea781bcfc4a03719901151323784f9,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/ExtractChangelogSectionCliTest.php,A,174,0,,1f671b6620c6b68b33b9c38f1a2cf9ff4cee63c6,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/PackageAssemblerTest.php,A,84,0,,5e585cce833b7675ce69ae900b24de8f2311f663,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/TagDispatchPayloadTest.php,A,138,0,,1603fd6969f44f92c3637af195f14e073f49c190,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/8_2_0/commits.json,A,1508,0,,c786a6b3923ea84f5f7004001df9049cf6b0a0f9,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/8_2_0/post-ghsa/advisories.json,A,14,0,,6cc5973073ebb76ac3ccc9082eb3ad1a3d457db4,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/8_2_0/post-ghsa/expected.md,A,1424,0,,f16c886b26083ae117ad77a67104044ff464400f,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/8_2_0/prs.json,A,17855,0,,1bdb645b8c4f96408b625760d4c8f8bde580d04e,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/8_2_0/release-time/advisories.json,A,1,0,,fe51488c7066f6687ef680d6bfaa4f7768ef205c,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/8_2_0/release-time/expected.md,A,1420,0,,d2d5c789afd26d6a2c305d050c0fc762e437082a,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
